ticket_id,customer_id,time_request,time_reply,channel,request,reply,solved,original_request,original_ticket_id
3482-ABPKK_T2,3482-ABPKK,2024-07-05 00:00:00,2024-07-06 14:07:42,Social Media,Problem mit Rechnung,Ticket geschlossen,True,True,
3482-ABPKK_T2,3482-ABPKK,2024-07-06 14:07:42,2024-07-07 04:15:52,Chat,Internet funktioniert nicht,Anfrage wird bearbeitet,False,False,3482-ABPKK_T2
6705-LXORM_T1,6705-LXORM,2024-10-30 00:00:00,2024-10-30 18:29:30,Social Media,Problem mit Rechnung,Problem gelöst,True,True,
0257-ZESQC_T1,0257-ZESQC,2024-07-31 00:00:00,2024-08-01 16:36:36,Social Media,Technische Störung,Anfrage wird bearbeitet,False,True,
0257-ZESQC_T1,0257-ZESQC,2024-08-01 16:36:36,2024-08-02 10:08:28,Hotline,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,0257-ZESQC_T1
0257-ZESQC_T1,0257-ZESQC,2024-08-03 10:08:28,2024-08-04 12:05:31,Email,Beschwerde über Kundenservice,Problem gelöst,True,False,0257-ZESQC_T1
7531-GQHME_T1,7531-GQHME,2024-10-13 00:00:00,2024-10-14 19:24:19,Chat,Frage zum Vertrag,Problem gelöst,True,True,
7531-GQHME_T1,7531-GQHME,2024-10-14 19:24:19,2024-10-14 20:48:40,On-site,Technische Störung,Weitere Informationen benötigt,False,False,7531-GQHME_T1
5174-ITUMV_T1,5174-ITUMV,2021-03-03 00:00:00,2021-03-03 20:27:10,Email,Problem mit Rechnung,Ticket geschlossen,True,True,
5174-ITUMV_T1,5174-ITUMV,2021-03-04 20:27:10,2021-03-04 23:03:13,Social Media,Problem mit Rechnung,Anfrage wird bearbeitet,False,False,5174-ITUMV_T1
5174-ITUMV_T1,5174-ITUMV,2021-03-04 23:03:13,2021-03-05 21:44:02,Hotline,Problem mit Rechnung,Anfrage wird bearbeitet,False,False,5174-ITUMV_T1
4109-CYRBD_T1,4109-CYRBD,2023-03-14 00:00:00,2023-03-15 02:45:13,Chat,Internet funktioniert nicht,Problem gelöst,True,True,
4109-CYRBD_T2,4109-CYRBD,2023-08-25 00:00:00,2023-08-25 05:14:07,On-site,Problem mit Rechnung,Weitere Informationen benötigt,False,True,
4109-CYRBD_T3,4109-CYRBD,2024-11-10 00:00:00,2024-11-11 05:24:52,Hotline,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
4109-CYRBD_T3,4109-CYRBD,2024-11-11 05:24:52,2024-11-11 08:59:36,Social Media,Internet funktioniert nicht,Ticket geschlossen,True,False,4109-CYRBD_T3
4109-CYRBD_T3,4109-CYRBD,2024-11-12 08:59:36,2024-11-13 06:56:41,On-site,Beschwerde über Kundenservice,Problem gelöst,True,False,4109-CYRBD_T3
0913-XWSCN_T1,0913-XWSCN,2022-09-25 00:00:00,2022-09-26 08:53:57,Hotline,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
0913-XWSCN_T1,0913-XWSCN,2022-09-26 08:53:57,2022-09-27 01:44:49,Chat,Internet funktioniert nicht,Weitere Informationen benötigt,False,False,0913-XWSCN_T1
0913-XWSCN_T2,0913-XWSCN,2023-12-27 00:00:00,2023-12-27 05:11:49,Hotline,Beschwerde über Kundenservice,Problem gelöst,True,True,
6825-UYPFK_T1,6825-UYPFK,2024-08-02 00:00:00,2024-08-03 05:47:16,Chat,Frage zum Vertrag,Ticket geschlossen,True,True,
6825-UYPFK_T2,6825-UYPFK,2024-09-05 00:00:00,2024-09-06 03:48:07,Chat,Internet funktioniert nicht,Problem gelöst,True,True,
6825-UYPFK_T2,6825-UYPFK,2024-09-07 03:48:07,2024-09-07 09:25:48,Social Media,Problem mit Rechnung,Anfrage wird bearbeitet,False,False,6825-UYPFK_T2
6825-UYPFK_T3,6825-UYPFK,2023-05-22 00:00:00,2023-05-22 09:19:28,Email,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
6825-UYPFK_T3,6825-UYPFK,2023-05-22 09:19:28,2023-05-22 14:43:31,Chat,Technische Störung,Ticket geschlossen,True,False,6825-UYPFK_T3
6825-UYPFK_T4,6825-UYPFK,2023-06-26 00:00:00,2023-06-27 19:49:02,Social Media,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
6825-UYPFK_T4,6825-UYPFK,2023-06-28 19:49:02,2023-06-28 23:24:21,Email,Internet funktioniert nicht,Ticket geschlossen,True,False,6825-UYPFK_T4
6825-UYPFK_T5,6825-UYPFK,2023-07-29 00:00:00,2023-07-30 14:12:57,Email,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,True,
6825-UYPFK_T5,6825-UYPFK,2023-07-30 14:12:57,2023-07-31 16:04:14,Hotline,Internet funktioniert nicht,Ticket geschlossen,True,False,6825-UYPFK_T5
8397-MVTAZ_T1,8397-MVTAZ,2024-08-14 00:00:00,2024-08-14 17:02:21,Email,Internet funktioniert nicht,Ticket geschlossen,True,True,
8397-MVTAZ_T1,8397-MVTAZ,2024-08-14 17:02:21,2024-08-14 23:01:09,On-site,Problem mit Rechnung,Problem gelöst,True,False,8397-MVTAZ_T1
8397-MVTAZ_T1,8397-MVTAZ,2024-08-14 23:01:09,2024-08-15 16:34:01,Social Media,Internet funktioniert nicht,Ticket geschlossen,True,False,8397-MVTAZ_T1
0750-EBAIU_T1,0750-EBAIU,2020-11-17 00:00:00,2020-11-17 04:46:44,Hotline,Problem mit Rechnung,Anfrage wird bearbeitet,False,True,
0750-EBAIU_T1,0750-EBAIU,2020-11-17 04:46:44,2020-11-17 19:53:17,Social Media,Problem mit Rechnung,Weitere Informationen benötigt,False,False,0750-EBAIU_T1
0750-EBAIU_T2,0750-EBAIU,2020-11-11 00:00:00,2020-11-11 01:43:14,Chat,Technische Störung,Anfrage wird bearbeitet,False,True,
0750-EBAIU_T2,0750-EBAIU,2020-11-12 01:43:14,2020-11-13 14:58:47,Hotline,Beschwerde über Kundenservice,Ticket geschlossen,True,False,0750-EBAIU_T2
0750-EBAIU_T2,0750-EBAIU,2020-11-14 14:58:47,2020-11-15 15:58:57,Hotline,Beschwerde über Kundenservice,Ticket geschlossen,True,False,0750-EBAIU_T2
0750-EBAIU_T3,0750-EBAIU,2021-06-22 00:00:00,2021-06-23 20:46:11,Chat,Frage zum Vertrag,Weitere Informationen benötigt,False,True,
8606-CIQUL_T1,8606-CIQUL,2019-03-26 00:00:00,2019-03-27 09:09:02,Chat,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
8606-CIQUL_T1,8606-CIQUL,2019-03-28 09:09:02,2019-03-28 21:33:20,On-site,Internet funktioniert nicht,Anfrage wird bearbeitet,False,False,8606-CIQUL_T1
8606-CIQUL_T2,8606-CIQUL,2023-09-07 00:00:00,2023-09-08 23:28:28,Chat,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
8606-CIQUL_T2,8606-CIQUL,2023-09-09 23:28:28,2023-09-10 21:25:08,Social Media,Internet funktioniert nicht,Weitere Informationen benötigt,False,False,8606-CIQUL_T2
3571-DPYUH_T1,3571-DPYUH,2024-02-27 00:00:00,2024-02-27 21:41:39,Hotline,Technische Störung,Ticket geschlossen,True,True,
3571-DPYUH_T2,3571-DPYUH,2023-03-27 00:00:00,2023-03-28 11:41:19,Hotline,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
3571-DPYUH_T2,3571-DPYUH,2023-03-29 11:41:19,2023-03-29 22:34:13,Chat,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,3571-DPYUH_T2
3571-DPYUH_T3,3571-DPYUH,2021-04-12 00:00:00,2021-04-12 13:17:40,Social Media,Internet funktioniert nicht,Anfrage wird bearbeitet,False,True,
7601-GNDYK_T1,7601-GNDYK,2024-07-03 00:00:00,2024-07-03 17:07:42,Email,Internet funktioniert nicht,Anfrage wird bearbeitet,False,True,
7601-GNDYK_T1,7601-GNDYK,2024-07-03 17:07:42,2024-07-04 23:43:36,Hotline,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,False,7601-GNDYK_T1
7601-GNDYK_T1,7601-GNDYK,2024-07-04 23:43:36,2024-07-05 10:29:15,Hotline,Beschwerde über Kundenservice,Ticket geschlossen,True,False,7601-GNDYK_T1
7601-GNDYK_T2,7601-GNDYK,2022-04-13 00:00:00,2022-04-13 03:22:46,Email,Problem mit Rechnung,Problem gelöst,True,True,
7601-GNDYK_T2,7601-GNDYK,2022-04-13 03:22:46,2022-04-14 02:20:59,On-site,Internet funktioniert nicht,Weitere Informationen benötigt,False,False,7601-GNDYK_T2
7601-GNDYK_T2,7601-GNDYK,2022-04-14 02:20:59,2022-04-15 02:23:39,On-site,Technische Störung,Anfrage wird bearbeitet,False,False,7601-GNDYK_T2
7601-GNDYK_T3,7601-GNDYK,2023-12-25 00:00:00,2023-12-25 11:32:56,On-site,Problem mit Rechnung,Weitere Informationen benötigt,False,True,
7601-GNDYK_T3,7601-GNDYK,2023-12-25 11:32:56,2023-12-25 20:06:25,Email,Technische Störung,Anfrage wird bearbeitet,False,False,7601-GNDYK_T3
0356-OBMAC_T1,0356-OBMAC,2023-06-24 00:00:00,2023-06-25 22:17:44,Hotline,Problem mit Rechnung,Weitere Informationen benötigt,False,True,
0356-OBMAC_T2,0356-OBMAC,2020-11-14 00:00:00,2020-11-14 05:56:13,Chat,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,True,
0356-OBMAC_T2,0356-OBMAC,2020-11-15 05:56:13,2020-11-15 20:54:08,Email,Technische Störung,Ticket geschlossen,True,False,0356-OBMAC_T2
0356-OBMAC_T3,0356-OBMAC,2023-08-10 00:00:00,2023-08-10 17:17:12,Email,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
0356-OBMAC_T3,0356-OBMAC,2023-08-11 17:17:12,2023-08-11 21:39:15,Email,Internet funktioniert nicht,Weitere Informationen benötigt,False,False,0356-OBMAC_T3
1403-GYAFU_T1,1403-GYAFU,2022-07-11 00:00:00,2022-07-12 04:07:59,Hotline,Frage zum Vertrag,Ticket geschlossen,True,True,
1403-GYAFU_T1,1403-GYAFU,2022-07-12 04:07:59,2022-07-13 19:51:31,Email,Technische Störung,Anfrage wird bearbeitet,False,False,1403-GYAFU_T1
1403-GYAFU_T1,1403-GYAFU,2022-07-13 19:51:31,2022-07-14 08:12:32,On-site,Technische Störung,Problem gelöst,True,False,1403-GYAFU_T1
1403-GYAFU_T2,1403-GYAFU,2022-09-24 00:00:00,2022-09-24 02:53:37,Hotline,Frage zum Vertrag,Ticket geschlossen,True,True,
1403-GYAFU_T2,1403-GYAFU,2022-09-25 02:53:37,2022-09-26 10:02:17,Chat,Problem mit Rechnung,Ticket geschlossen,True,False,1403-GYAFU_T2
1403-GYAFU_T3,1403-GYAFU,2019-07-06 00:00:00,2019-07-06 23:43:31,Email,Technische Störung,Problem gelöst,True,True,
1403-GYAFU_T3,1403-GYAFU,2019-07-07 23:43:31,2019-07-08 06:57:30,Chat,Beschwerde über Kundenservice,Problem gelöst,True,False,1403-GYAFU_T3
1403-GYAFU_T3,1403-GYAFU,2019-07-09 06:57:30,2019-07-10 10:23:51,Social Media,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,False,1403-GYAFU_T3
4234-XTNEA_T1,4234-XTNEA,2024-11-21 00:00:00,2024-11-21 13:36:22,On-site,Technische Störung,Weitere Informationen benötigt,False,True,
4234-XTNEA_T1,4234-XTNEA,2024-11-22 13:36:22,2024-11-23 08:05:58,Chat,Problem mit Rechnung,Ticket geschlossen,True,False,4234-XTNEA_T1
4234-XTNEA_T1,4234-XTNEA,2024-11-23 08:05:58,2024-11-23 23:51:31,Hotline,Problem mit Rechnung,Weitere Informationen benötigt,False,False,4234-XTNEA_T1
4234-XTNEA_T2,4234-XTNEA,2024-11-11 00:00:00,2024-11-12 02:09:36,Hotline,Problem mit Rechnung,Problem gelöst,True,True,
1297-VQDRP_T1,1297-VQDRP,2019-06-24 00:00:00,2019-06-25 19:04:09,Social Media,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
9282-IZGQK_T1,9282-IZGQK,2024-12-06 00:00:00,2024-12-06 03:02:41,Hotline,Internet funktioniert nicht,Problem gelöst,True,True,
9282-IZGQK_T1,9282-IZGQK,2024-12-06 03:02:41,2024-12-06 07:22:45,Email,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,False,9282-IZGQK_T1
9282-IZGQK_T1,9282-IZGQK,2024-12-06 07:22:45,2024-12-06 21:25:52,Email,Beschwerde über Kundenservice,Ticket geschlossen,True,False,9282-IZGQK_T1
9282-IZGQK_T2,9282-IZGQK,2024-12-12 00:00:00,2024-12-13 06:45:31,Social Media,Internet funktioniert nicht,Anfrage wird bearbeitet,False,True,
9282-IZGQK_T2,9282-IZGQK,2024-12-14 06:45:31,2024-12-14 15:48:51,Hotline,Technische Störung,Problem gelöst,True,False,9282-IZGQK_T2
9282-IZGQK_T2,9282-IZGQK,2024-12-14 15:48:51,2024-12-14 18:36:49,On-site,Internet funktioniert nicht,Weitere Informationen benötigt,False,False,9282-IZGQK_T2
5348-CAGXB_T1,5348-CAGXB,2024-03-03 00:00:00,2024-03-03 07:51:07,Hotline,Frage zum Vertrag,Weitere Informationen benötigt,False,True,
5348-CAGXB_T1,5348-CAGXB,2024-03-03 07:51:07,2024-03-04 20:53:37,On-site,Technische Störung,Anfrage wird bearbeitet,False,False,5348-CAGXB_T1
5348-CAGXB_T1,5348-CAGXB,2024-03-05 20:53:37,2024-03-05 22:51:51,On-site,Frage zum Vertrag,Weitere Informationen benötigt,False,False,5348-CAGXB_T1
5348-CAGXB_T2,5348-CAGXB,2024-01-03 00:00:00,2024-01-04 09:48:10,Email,Problem mit Rechnung,Problem gelöst,True,True,
5348-CAGXB_T2,5348-CAGXB,2024-01-05 09:48:10,2024-01-06 23:03:39,Chat,Problem mit Rechnung,Anfrage wird bearbeitet,False,False,5348-CAGXB_T2
5348-CAGXB_T2,5348-CAGXB,2024-01-06 23:03:39,2024-01-06 23:26:23,Social Media,Frage zum Vertrag,Problem gelöst,True,False,5348-CAGXB_T2
5348-CAGXB_T3,5348-CAGXB,2024-05-13 00:00:00,2024-05-14 14:22:47,Chat,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
5348-CAGXB_T3,5348-CAGXB,2024-05-15 14:22:47,2024-05-16 10:34:47,Hotline,Internet funktioniert nicht,Weitere Informationen benötigt,False,False,5348-CAGXB_T3
5348-CAGXB_T3,5348-CAGXB,2024-05-16 10:34:47,2024-05-17 13:29:56,Chat,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,5348-CAGXB_T3
5844-QVTAT_T1,5844-QVTAT,2024-09-05 00:00:00,2024-09-06 14:09:09,Chat,Beschwerde über Kundenservice,Problem gelöst,True,True,
5844-QVTAT_T1,5844-QVTAT,2024-09-06 14:09:09,2024-09-07 12:55:40,Hotline,Beschwerde über Kundenservice,Ticket geschlossen,True,False,5844-QVTAT_T1
5844-QVTAT_T2,5844-QVTAT,2023-06-18 00:00:00,2023-06-18 06:29:56,Social Media,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
6859-QNXIQ_T1,6859-QNXIQ,2019-03-08 00:00:00,2019-03-09 15:09:17,On-site,Internet funktioniert nicht,Problem gelöst,True,True,
6859-QNXIQ_T2,6859-QNXIQ,2023-05-25 00:00:00,2023-05-25 12:03:03,Social Media,Frage zum Vertrag,Weitere Informationen benötigt,False,True,
6859-QNXIQ_T2,6859-QNXIQ,2023-05-25 12:03:03,2023-05-26 19:46:31,Chat,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,False,6859-QNXIQ_T2
2782-LFZVW_T1,2782-LFZVW,2024-03-01 00:00:00,2024-03-02 03:04:20,Chat,Technische Störung,Ticket geschlossen,True,True,
2782-LFZVW_T1,2782-LFZVW,2024-03-02 03:04:20,2024-03-02 22:57:35,Chat,Internet funktioniert nicht,Anfrage wird bearbeitet,False,False,2782-LFZVW_T1
1342-JPNKI_T1,1342-JPNKI,2024-03-06 00:00:00,2024-03-07 20:10:21,On-site,Technische Störung,Anfrage wird bearbeitet,False,True,
1342-JPNKI_T1,1342-JPNKI,2024-03-07 20:10:21,2024-03-07 23:34:58,On-site,Frage zum Vertrag,Ticket geschlossen,True,False,1342-JPNKI_T1
2817-NTQDO_T1,2817-NTQDO,2024-02-03 00:00:00,2024-02-04 18:30:04,Email,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
2817-NTQDO_T1,2817-NTQDO,2024-02-05 18:30:04,2024-02-05 20:27:15,On-site,Internet funktioniert nicht,Ticket geschlossen,True,False,2817-NTQDO_T1
2817-NTQDO_T1,2817-NTQDO,2024-02-06 20:27:15,2024-02-07 17:21:36,On-site,Internet funktioniert nicht,Weitere Informationen benötigt,False,False,2817-NTQDO_T1
2817-NTQDO_T2,2817-NTQDO,2024-10-18 00:00:00,2024-10-18 22:35:04,Social Media,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
2817-NTQDO_T2,2817-NTQDO,2024-10-19 22:35:04,2024-10-20 00:20:32,Email,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,False,2817-NTQDO_T2
7129-AZJDE_T1,7129-AZJDE,2023-12-18 00:00:00,2023-12-18 20:16:07,Chat,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
7129-AZJDE_T1,7129-AZJDE,2023-12-18 20:16:07,2023-12-19 12:49:12,On-site,Internet funktioniert nicht,Ticket geschlossen,True,False,7129-AZJDE_T1
7129-AZJDE_T1,7129-AZJDE,2023-12-19 12:49:12,2023-12-20 07:14:40,Email,Frage zum Vertrag,Ticket geschlossen,True,False,7129-AZJDE_T1
7129-AZJDE_T2,7129-AZJDE,2024-11-12 00:00:00,2024-11-12 10:55:50,On-site,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
7129-AZJDE_T2,7129-AZJDE,2024-11-12 10:55:50,2024-11-12 22:48:33,Social Media,Problem mit Rechnung,Ticket geschlossen,True,False,7129-AZJDE_T2
7129-AZJDE_T2,7129-AZJDE,2024-11-12 22:48:33,2024-11-12 23:57:29,Social Media,Frage zum Vertrag,Weitere Informationen benötigt,False,False,7129-AZJDE_T2
7129-AZJDE_T3,7129-AZJDE,2024-07-13 00:00:00,2024-07-13 11:51:22,On-site,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
7129-AZJDE_T3,7129-AZJDE,2024-07-14 11:51:22,2024-07-14 13:22:50,Chat,Problem mit Rechnung,Ticket geschlossen,True,False,7129-AZJDE_T3
6986-IJDHX_T1,6986-IJDHX,2022-07-29 00:00:00,2022-07-30 20:24:35,Hotline,Technische Störung,Anfrage wird bearbeitet,False,True,
6986-IJDHX_T1,6986-IJDHX,2022-07-31 20:24:35,2022-07-31 22:39:16,Chat,Frage zum Vertrag,Weitere Informationen benötigt,False,False,6986-IJDHX_T1
6986-IJDHX_T2,6986-IJDHX,2024-04-15 00:00:00,2024-04-16 05:37:08,On-site,Problem mit Rechnung,Problem gelöst,True,True,
6986-IJDHX_T2,6986-IJDHX,2024-04-16 05:37:08,2024-04-17 17:30:23,Hotline,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,6986-IJDHX_T2
6986-IJDHX_T2,6986-IJDHX,2024-04-17 17:30:23,2024-04-18 20:20:25,Hotline,Frage zum Vertrag,Problem gelöst,True,False,6986-IJDHX_T2
6986-IJDHX_T3,6986-IJDHX,2023-05-02 00:00:00,2023-05-03 18:48:36,Email,Technische Störung,Problem gelöst,True,True,
6986-IJDHX_T3,6986-IJDHX,2023-05-03 18:48:36,2023-05-04 02:59:04,Hotline,Internet funktioniert nicht,Problem gelöst,True,False,6986-IJDHX_T3
6986-IJDHX_T3,6986-IJDHX,2023-05-04 02:59:04,2023-05-04 07:19:44,On-site,Frage zum Vertrag,Ticket geschlossen,True,False,6986-IJDHX_T3
6986-IJDHX_T4,6986-IJDHX,2024-01-23 00:00:00,2024-01-24 02:31:25,Social Media,Problem mit Rechnung,Anfrage wird bearbeitet,False,True,
2560-PPCHE_T1,2560-PPCHE,2024-01-03 00:00:00,2024-01-04 22:09:35,Email,Internet funktioniert nicht,Anfrage wird bearbeitet,False,True,
2560-PPCHE_T1,2560-PPCHE,2024-01-04 22:09:35,2024-01-04 23:27:23,Hotline,Internet funktioniert nicht,Problem gelöst,True,False,2560-PPCHE_T1
2560-PPCHE_T1,2560-PPCHE,2024-01-04 23:27:23,2024-01-04 23:50:19,Hotline,Beschwerde über Kundenservice,Problem gelöst,True,False,2560-PPCHE_T1
2560-PPCHE_T2,2560-PPCHE,2020-10-21 00:00:00,2020-10-21 06:33:25,Hotline,Technische Störung,Ticket geschlossen,True,True,
4676-MQUEA_T1,4676-MQUEA,2023-01-02 00:00:00,2023-01-03 00:32:48,On-site,Beschwerde über Kundenservice,Problem gelöst,True,True,
4676-MQUEA_T1,4676-MQUEA,2023-01-04 00:32:48,2023-01-04 03:00:27,Hotline,Technische Störung,Problem gelöst,True,False,4676-MQUEA_T1
4676-MQUEA_T2,4676-MQUEA,2022-02-13 00:00:00,2022-02-14 00:22:44,Email,Technische Störung,Ticket geschlossen,True,True,
8138-EALND_T1,8138-EALND,2024-11-27 00:00:00,2024-11-27 15:27:39,Hotline,Internet funktioniert nicht,Problem gelöst,True,True,
8138-EALND_T1,8138-EALND,2024-11-28 15:27:39,2024-11-29 17:23:32,Chat,Internet funktioniert nicht,Weitere Informationen benötigt,False,False,8138-EALND_T1
8138-EALND_T1,8138-EALND,2024-11-30 17:23:32,2024-12-01 06:20:57,On-site,Beschwerde über Kundenservice,Problem gelöst,True,False,8138-EALND_T1
8138-EALND_T2,8138-EALND,2024-02-23 00:00:00,2024-02-24 00:28:38,Social Media,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
8138-EALND_T2,8138-EALND,2024-02-24 00:28:38,2024-02-24 02:59:38,Chat,Problem mit Rechnung,Weitere Informationen benötigt,False,False,8138-EALND_T2
8138-EALND_T2,8138-EALND,2024-02-24 02:59:38,2024-02-25 22:43:13,Social Media,Frage zum Vertrag,Ticket geschlossen,True,False,8138-EALND_T2
1352-HNSAW_T1,1352-HNSAW,2019-08-10 00:00:00,2019-08-10 21:38:17,On-site,Internet funktioniert nicht,Problem gelöst,True,True,
1352-HNSAW_T1,1352-HNSAW,2019-08-11 21:38:17,2019-08-11 23:07:49,Hotline,Frage zum Vertrag,Weitere Informationen benötigt,False,False,1352-HNSAW_T1
1352-HNSAW_T2,1352-HNSAW,2023-05-10 00:00:00,2023-05-11 14:25:38,Hotline,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,True,
1352-HNSAW_T2,1352-HNSAW,2023-05-12 14:25:38,2023-05-12 16:08:03,Social Media,Problem mit Rechnung,Problem gelöst,True,False,1352-HNSAW_T2
2075-PUEPR_T1,2075-PUEPR,2023-11-20 00:00:00,2023-11-20 01:24:29,On-site,Problem mit Rechnung,Ticket geschlossen,True,True,
2075-PUEPR_T2,2075-PUEPR,2022-07-21 00:00:00,2022-07-21 04:32:24,Email,Frage zum Vertrag,Weitere Informationen benötigt,False,True,
2075-PUEPR_T2,2075-PUEPR,2022-07-21 04:32:24,2022-07-22 23:56:23,Email,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,2075-PUEPR_T2
2075-PUEPR_T3,2075-PUEPR,2020-07-15 00:00:00,2020-07-16 01:57:07,On-site,Internet funktioniert nicht,Ticket geschlossen,True,True,
2075-PUEPR_T3,2075-PUEPR,2020-07-17 01:57:07,2020-07-17 07:19:58,Email,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,False,2075-PUEPR_T3
2075-PUEPR_T3,2075-PUEPR,2020-07-17 07:19:58,2020-07-17 09:54:00,Hotline,Beschwerde über Kundenservice,Ticket geschlossen,True,False,2075-PUEPR_T3
1982-FEBTD_T1,1982-FEBTD,2023-02-23 00:00:00,2023-02-24 02:46:44,Hotline,Internet funktioniert nicht,Problem gelöst,True,True,
1982-FEBTD_T1,1982-FEBTD,2023-02-25 02:46:44,2023-02-26 00:02:31,Chat,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,False,1982-FEBTD_T1
5301-GAUUY_T1,5301-GAUUY,2022-05-13 00:00:00,2022-05-13 03:17:38,On-site,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
5301-GAUUY_T2,5301-GAUUY,2024-07-29 00:00:00,2024-07-30 00:42:17,Hotline,Internet funktioniert nicht,Anfrage wird bearbeitet,False,True,
5301-GAUUY_T3,5301-GAUUY,2024-02-24 00:00:00,2024-02-24 21:30:21,Chat,Technische Störung,Anfrage wird bearbeitet,False,True,
5301-GAUUY_T4,5301-GAUUY,2024-05-01 00:00:00,2024-05-01 11:25:54,On-site,Problem mit Rechnung,Ticket geschlossen,True,True,
5301-GAUUY_T5,5301-GAUUY,2024-08-17 00:00:00,2024-08-18 17:10:23,On-site,Technische Störung,Weitere Informationen benötigt,False,True,
5301-GAUUY_T5,5301-GAUUY,2024-08-19 17:10:23,2024-08-20 13:11:37,Chat,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,5301-GAUUY_T5
5301-GAUUY_T6,5301-GAUUY,2024-06-23 00:00:00,2024-06-24 04:52:43,Chat,Technische Störung,Anfrage wird bearbeitet,False,True,
5301-GAUUY_T6,5301-GAUUY,2024-06-25 04:52:43,2024-06-26 02:38:16,Hotline,Frage zum Vertrag,Ticket geschlossen,True,False,5301-GAUUY_T6
5791-KAJFD_T1,5791-KAJFD,2022-12-11 00:00:00,2022-12-12 17:55:43,Hotline,Problem mit Rechnung,Ticket geschlossen,True,True,
5791-KAJFD_T1,5791-KAJFD,2022-12-12 17:55:43,2022-12-13 17:40:53,Hotline,Technische Störung,Weitere Informationen benötigt,False,False,5791-KAJFD_T1
5791-KAJFD_T1,5791-KAJFD,2022-12-13 17:40:53,2022-12-14 02:52:26,Email,Technische Störung,Problem gelöst,True,False,5791-KAJFD_T1
2654-VBVPB_T1,2654-VBVPB,2024-12-06 00:00:00,2024-12-06 10:16:26,Social Media,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
2654-VBVPB_T1,2654-VBVPB,2024-12-07 10:16:26,2024-12-08 03:20:46,On-site,Technische Störung,Anfrage wird bearbeitet,False,False,2654-VBVPB_T1
2654-VBVPB_T1,2654-VBVPB,2024-12-09 03:20:46,2024-12-09 17:07:49,Chat,Problem mit Rechnung,Weitere Informationen benötigt,False,False,2654-VBVPB_T1
2654-VBVPB_T2,2654-VBVPB,2024-12-29 00:00:00,2024-12-29 07:51:24,Email,Technische Störung,Problem gelöst,True,True,
2654-VBVPB_T2,2654-VBVPB,2024-12-30 07:51:24,2024-12-30 10:10:16,On-site,Internet funktioniert nicht,Anfrage wird bearbeitet,False,False,2654-VBVPB_T2
2654-VBVPB_T2,2654-VBVPB,2024-12-30 10:10:16,2024-12-30 21:02:14,Email,Internet funktioniert nicht,Problem gelöst,True,False,2654-VBVPB_T2
2654-VBVPB_T3,2654-VBVPB,2024-12-01 00:00:00,2024-12-02 03:13:11,Email,Problem mit Rechnung,Ticket geschlossen,True,True,
